user,time,hashtag
156,2019-12-12 20:27:00,#26
82,2019-12-14 07:18:00,#26
121,2019-12-12 12:47:00,#26
295,2019-12-14 16:49:00,#26
252,2019-12-14 11:52:00,#26
146,2019-12-13 20:12:00,#26
139,2019-12-11 15:10:00,#26
161,2019-12-12 04:18:00,#26
92,2019-12-10 19:13:00,#26
296,2019-12-12 08:17:00,#26
202,2019-12-13 03:14:00,#26
95,2019-12-12 17:25:00,#26
158,2019-12-14 07:23:00,#26
181,2019-12-11 12:04:00,#26
248,2019-12-13 01:34:00,#26
54,2019-12-10 21:13:00,#26
75,2019-12-14 14:08:00,#26
163,2019-12-10 21:43:00,#26
49,2019-12-12 06:19:00,#26
287,2019-12-14 03:01:00,#26
287,2019-12-14 03:40:00,#26
185,2019-12-13 20:19:00,#26
50,2019-12-14 11:42:00,#26
22,2019-12-10 16:25:00,#26
282,2019-12-14 05:41:00,#26
122,2019-12-11 18:18:00,#26
171,2019-12-10 20:42:00,#26
232,2019-12-14 07:40:00,#26
219,2019-12-10 14:48:00,#26
288,2019-12-11 22:59:00,#26
34,2019-12-10 17:20:00,#26
256,2019-12-12 06:26:00,#26
135,2019-12-12 22:10:00,#26
152,2019-12-10 13:20:00,#26
113,2019-12-10 22:07:00,#26
99,2019-12-14 15:08:00,#26
32,2019-12-11 03:55:00,#26
265,2019-12-13 17:04:00,#26
74,2019-12-12 03:33:00,#26
203,2019-12-14 04:00:00,#26
56,2019-12-11 15:35:00,#26
108,2019-12-14 10:06:00,#26
240,2019-12-11 01:53:00,#26
185,2019-12-13 03:01:00,#26
55,2019-12-12 06:25:00,#26
95,2019-12-11 14:58:00,#26
174,2019-12-11 05:20:00,#26
212,2019-12-13 11:37:00,#26
140,2019-12-13 20:43:00,#26
91,2019-12-12 11:34:00,#26
243,2019-12-14 10:01:00,#26
118,2019-12-11 22:23:00,#26
94,2019-12-13 21:35:00,#26
127,2019-12-13 08:36:00,#26
239,2019-12-12 11:12:00,#26
178,2019-12-11 21:10:00,#26
283,2019-12-12 05:33:00,#26
90,2019-12-10 20:37:00,#26
60,2019-12-13 09:21:00,#26
236,2019-12-13 09:40:00,#26
219,2019-12-12 21:42:00,#26
206,2019-12-14 02:37:00,#26
33,2019-12-10 20:17:00,#26
265,2019-12-12 10:27:00,#26
88,2019-12-10 17:34:00,#26
275,2019-12-13 11:37:00,#26
77,2019-12-12 23:22:00,#26
259,2019-12-12 05:15:00,#26
238,2019-12-13 22:51:00,#26
211,2019-12-13 16:57:00,#26
114,2019-12-14 15:22:00,#26
206,2019-12-14 06:53:00,#26
144,2019-12-11 20:48:00,#26
59,2019-12-13 01:46:00,#26
232,2019-12-14 01:31:00,#26
289,2019-12-12 07:17:00,#26
98,2019-12-11 09:11:00,#26
92,2019-12-11 02:12:00,#26
270,2019-12-12 12:21:00,#26
73,2019-12-11 01:07:00,#26
158,2019-12-13 20:42:00,#26
282,2019-12-13 18:59:00,#26
14,2019-12-14 12:40:00,#26
149,2019-12-13 04:58:00,#26
229,2019-12-14 14:45:00,#26
296,2019-12-13 19:04:00,#26
203,2019-12-12 01:28:00,#26
133,2019-12-13 23:50:00,#26
105,2019-12-13 01:17:00,#26
160,2019-12-12 20:06:00,#26
69,2019-12-14 15:29:00,#26
298,2019-12-14 00:53:00,#26
143,2019-12-14 09:51:00,#26
60,2019-12-14 12:01:00,#26
26,2019-12-10 21:25:00,#26
222,2019-12-11 01:09:00,#26
188,2019-12-12 07:44:00,#26
176,2019-12-11 00:52:00,#26
142,2019-12-11 09:02:00,#26
119,2019-12-13 13:51:00,#26
103,2019-12-12 08:47:00,#26
77,2019-12-11 05:47:00,#26
279,2019-12-11 17:41:00,#26
78,2019-12-14 04:11:00,#26
45,2019-12-13 18:18:00,#26
125,2019-12-14 02:57:00,#26
276,2019-12-11 01:46:00,#26
83,2019-12-10 17:45:00,#26
225,2019-12-13 12:34:00,#26
287,2019-12-13 11:19:00,#26
15,2019-12-11 23:31:00,#26
120,2019-12-11 09:54:00,#26
128,2019-12-13 23:04:00,#26
123,2019-12-13 08:44:00,#26
241,2019-12-12 04:08:00,#26
129,2019-12-14 12:53:00,#26
50,2019-12-14 14:38:00,#26
275,2019-12-10 23:48:00,#26
114,2019-12-14 07:04:00,#26
203,2019-12-14 05:47:00,#26
112,2019-12-11 23:24:00,#26
158,2019-12-11 01:53:00,#26
209,2019-12-10 23:12:00,#26
50,2019-12-12 14:45:00,#26
48,2019-12-11 04:57:00,#26
143,2019-12-13 17:23:00,#26
166,2019-12-14 16:22:00,#26
211,2019-12-12 03:19:00,#26
194,2019-12-13 21:16:00,#26
50,2019-12-11 19:00:00,#26
16,2019-12-12 09:14:00,#26
181,2019-12-10 23:46:00,#26
85,2019-12-10 18:37:00,#26
32,2019-12-12 01:44:00,#26
176,2019-12-14 04:04:00,#26
190,2019-12-14 03:55:00,#26
5,2019-12-12 19:05:00,#26
66,2019-12-11 21:28:00,#26
293,2019-12-12 14:49:00,#26
88,2019-12-14 03:05:00,#26
85,2019-12-12 22:36:00,#26
43,2019-12-12 04:25:00,#26
233,2019-12-13 12:11:00,#26
194,2019-12-14 16:42:00,#26
73,2019-12-12 03:27:00,#26
231,2019-12-14 15:23:00,#26
261,2019-12-13 20:00:00,#26
94,2019-12-10 18:43:00,#26
294,2019-12-13 00:58:00,#26
129,2019-12-12 13:34:00,#26
72,2019-12-13 11:39:00,#26
16,2019-12-12 20:27:00,#26
30,2019-12-13 17:21:00,#26
274,2019-12-12 21:33:00,#26
191,2019-12-11 19:24:00,#26
78,2019-12-11 04:44:00,#26
165,2019-12-11 12:08:00,#26
266,2019-12-12 14:10:00,#26
43,2019-12-13 04:33:00,#26
62,2019-12-14 06:50:00,#26
55,2019-12-12 20:11:00,#26
262,2019-12-12 14:55:00,#26
125,2019-12-13 07:58:00,#26
125,2019-12-11 20:58:00,#26
157,2019-12-11 17:33:00,#26
107,2019-12-12 22:00:00,#26
74,2019-12-13 06:13:00,#26
172,2019-12-13 18:00:00,#26
255,2019-12-11 08:38:00,#26
163,2019-12-13 04:36:00,#26
102,2019-12-12 06:18:00,#26
122,2019-12-13 16:09:00,#26
122,2019-12-12 00:20:00,#26
72,2019-12-10 18:25:00,#26
4,2019-12-11 06:34:00,#26
175,2019-12-12 01:21:00,#26
238,2019-12-13 11:04:00,#26
0,2019-12-13 10:23:00,#26
240,2019-12-12 04:01:00,#26
147,2019-12-11 17:30:00,#26
14,2019-12-10 20:45:00,#26
27,2019-12-13 11:26:00,#26
164,2019-12-12 22:26:00,#26
108,2019-12-10 23:00:00,#26
30,2019-12-11 22:54:00,#26
295,2019-12-11 01:09:00,#26
75,2019-12-12 06:44:00,#26
280,2019-12-13 21:46:00,#26
202,2019-12-11 00:02:00,#26
282,2019-12-13 06:47:00,#26
35,2019-12-13 18:22:00,#26
164,2019-12-11 02:54:00,#26
93,2019-12-13 00:40:00,#26
80,2019-12-11 10:22:00,#26
108,2019-12-12 15:37:00,#26
237,2019-12-11 00:03:00,#26
238,2019-12-14 11:19:00,#26
194,2019-12-14 01:14:00,#26
279,2019-12-12 09:24:00,#26
130,2019-12-11 00:40:00,#26
287,2019-12-10 14:43:00,#26
66,2019-12-13 10:58:00,#26
59,2019-12-10 18:44:00,#26
140,2019-12-14 13:10:00,#26
93,2019-12-14 16:20:00,#26
123,2019-12-12 13:24:00,#26
292,2019-12-12 14:39:00,#26
270,2019-12-13 13:20:00,#26
287,2019-12-13 07:33:00,#26
81,2019-12-13 00:16:00,#26
181,2019-12-11 06:14:00,#26
103,2019-12-13 14:53:00,#26
153,2019-12-13 05:02:00,#26
65,2019-12-11 02:17:00,#26
216,2019-12-12 06:24:00,#26
217,2019-12-12 11:23:00,#26
261,2019-12-13 05:07:00,#26
47,2019-12-12 01:09:00,#26
83,2019-12-10 19:26:00,#26
265,2019-12-13 18:07:00,#26
57,2019-12-10 20:03:00,#26
212,2019-12-10 19:47:00,#26
298,2019-12-12 05:53:00,#26
118,2019-12-10 23:53:00,#27
132,2019-12-13 12:38:00,#27
165,2019-12-12 18:17:00,#27
160,2019-12-11 05:36:00,#27
130,2019-12-12 17:02:00,#27
238,2019-12-14 10:30:00,#27
41,2019-12-13 03:49:00,#27
2,2019-12-11 09:17:00,#27
164,2019-12-11 21:11:00,#27
293,2019-12-11 15:59:00,#27
55,2019-12-11 04:47:00,#27
76,2019-12-13 10:26:00,#27
113,2019-12-11 07:10:00,#27
160,2019-12-11 16:25:00,#27
168,2019-12-10 20:40:00,#27
217,2019-12-12 04:33:00,#27
221,2019-12-10 20:20:00,#27
204,2019-12-14 11:36:00,#27
48,2019-12-14 02:30:00,#27
154,2019-12-12 15:39:00,#27
122,2019-12-12 00:26:00,#27
132,2019-12-14 12:33:00,#27
195,2019-12-13 02:07:00,#27
126,2019-12-12 05:38:00,#27
116,2019-12-13 13:12:00,#27
6,2019-12-13 10:31:00,#27
76,2019-12-11 13:59:00,#27
141,2019-12-13 23:33:00,#27
35,2019-12-13 23:25:00,#27
245,2019-12-13 23:35:00,#27
50,2019-12-12 23:42:00,#27
202,2019-12-12 15:13:00,#27
265,2019-12-14 08:42:00,#27
30,2019-12-10 15:28:00,#27
17,2019-12-12 05:43:00,#27
259,2019-12-14 11:42:00,#27
138,2019-12-11 04:37:00,#27
107,2019-12-13 14:23:00,#27
64,2019-12-14 01:16:00,#27
74,2019-12-12 05:52:00,#27
17,2019-12-14 06:53:00,#28
52,2019-12-14 12:36:00,#28
262,2019-12-14 02:16:00,#28
141,2019-12-10 21:16:00,#28
54,2019-12-10 19:27:00,#28
151,2019-12-14 13:45:00,#28
102,2019-12-12 16:53:00,#28
43,2019-12-11 04:51:00,#28
90,2019-12-14 15:55:00,#28
166,2019-12-12 12:02:00,#28
149,2019-12-12 13:04:00,#28
242,2019-12-12 18:23:00,#28
223,2019-12-13 10:12:00,#28
189,2019-12-11 03:13:00,#28
238,2019-12-10 20:04:00,#28
32,2019-12-13 08:52:00,#28
69,2019-12-12 06:44:00,#28
91,2019-12-14 01:44:00,#28
46,2019-12-14 01:59:00,#28
273,2019-12-14 06:57:00,#28
51,2019-12-14 16:16:00,#28
195,2019-12-13 00:43:00,#28
229,2019-12-14 14:52:00,#28
113,2019-12-12 09:22:00,#28
33,2019-12-11 17:42:00,#28
143,2019-12-12 13:41:00,#28
21,2019-12-12 03:12:00,#28
228,2019-12-13 02:13:00,#28
295,2019-12-12 16:45:00,#28
43,2019-12-10 17:16:00,#28
206,2019-12-11 01:49:00,#28
130,2019-12-10 23:55:00,#28
166,2019-12-14 15:26:00,#28
25,2019-12-13 20:50:00,#28
217,2019-12-14 07:08:00,#28
181,2019-12-13 02:23:00,#28
292,2019-12-10 22:12:00,#28
157,2019-12-11 17:40:00,#28
1,2019-12-14 04:19:00,#28
65,2019-12-12 00:25:00,#28
95,2019-12-14 03:30:00,#28
278,2019-12-11 19:45:00,#28
44,2019-12-13 18:25:00,#28
284,2019-12-13 19:29:00,#28
261,2019-12-14 08:16:00,#28
262,2019-12-12 12:39:00,#28
49,2019-12-12 05:13:00,#28
255,2019-12-11 11:27:00,#28
247,2019-12-12 19:32:00,#28
50,2019-12-11 11:12:00,#28
272,2019-12-12 01:20:00,#28
84,2019-12-12 18:28:00,#28
182,2019-12-12 11:37:00,#28
23,2019-12-12 04:30:00,#28
77,2019-12-12 09:40:00,#28
113,2019-12-13 13:48:00,#28
118,2019-12-11 00:32:00,#28
142,2019-12-12 05:24:00,#28
18,2019-12-11 09:33:00,#28
163,2019-12-11 00:56:00,#28
130,2019-12-12 07:21:00,#28
162,2019-12-13 08:51:00,#28
199,2019-12-13 12:54:00,#28
262,2019-12-11 16:22:00,#28
34,2019-12-12 23:46:00,#28
79,2019-12-13 01:41:00,#28
288,2019-12-14 08:53:00,#28
285,2019-12-13 11:49:00,#28
185,2019-12-12 06:59:00,#28
174,2019-12-12 19:22:00,#28
80,2019-12-13 08:05:00,#28
183,2019-12-14 16:45:00,#28
139,2019-12-12 01:43:00,#28
275,2019-12-14 00:31:00,#28
217,2019-12-12 09:54:00,#28
126,2019-12-11 01:34:00,#28
43,2019-12-12 04:27:00,#28
262,2019-12-12 20:04:00,#28
1,2019-12-11 07:18:00,#28
171,2019-12-12 01:09:00,#28
256,2019-12-14 05:16:00,#28
54,2019-12-12 03:45:00,#28
87,2019-12-11 22:01:00,#28
229,2019-12-14 15:24:00,#28
250,2019-12-12 11:49:00,#28
5,2019-12-11 18:18:00,#28
58,2019-12-13 04:32:00,#28
183,2019-12-12 21:18:00,#28
201,2019-12-14 07:43:00,#28
76,2019-12-12 12:24:00,#28
120,2019-12-13 01:19:00,#28
174,2019-12-12 11:32:00,#28
152,2019-12-13 08:57:00,#28
282,2019-12-14 07:18:00,#28
158,2019-12-11 04:33:00,#28
298,2019-12-12 19:18:00,#28
240,2019-12-12 08:36:00,#28
20,2019-12-14 02:31:00,#28
234,2019-12-11 22:27:00,#28
280,2019-12-13 22:11:00,#28
270,2019-12-13 16:33:00,#28
103,2019-12-11 23:27:00,#28
192,2019-12-11 10:50:00,#28
131,2019-12-12 17:51:00,#28
156,2019-12-12 02:24:00,#28
279,2019-12-14 12:21:00,#28
173,2019-12-11 18:53:00,#28
129,2019-12-11 07:38:00,#28
77,2019-12-14 00:00:00,#28
70,2019-12-14 09:52:00,#28
40,2019-12-12 05:32:00,#28
256,2019-12-11 15:10:00,#28
118,2019-12-12 01:42:00,#28
170,2019-12-12 22:29:00,#28
195,2019-12-13 10:37:00,#28
196,2019-12-13 20:27:00,#28
239,2019-12-13 22:02:00,#28
58,2019-12-11 08:32:00,#28
79,2019-12-10 23:02:00,#28
253,2019-12-10 15:50:00,#28
147,2019-12-14 11:23:00,#28
175,2019-12-12 03:44:00,#28
24,2019-12-14 11:40:00,#28
278,2019-12-12 23:09:00,#28
278,2019-12-12 01:27:00,#28
125,2019-12-11 04:13:00,#28
1,2019-12-13 08:18:00,#28
271,2019-12-13 15:05:00,#28
184,2019-12-14 14:59:00,#28
271,2019-12-12 10:43:00,#28
298,2019-12-13 10:52:00,#28
201,2019-12-11 08:06:00,#28
214,2019-12-13 18:39:00,#28
183,2019-12-11 14:04:00,#28
197,2019-12-10 19:50:00,#28
15,2019-12-11 23:12:00,#28
255,2019-12-14 14:25:00,#28
268,2019-12-10 17:17:00,#28
135,2019-12-11 00:46:00,#28
194,2019-12-11 17:25:00,#28
281,2019-12-11 09:24:00,#28
119,2019-12-11 00:06:00,#28
282,2019-12-14 04:31:00,#28
62,2019-12-11 10:08:00,#28
130,2019-12-13 12:30:00,#28
27,2019-12-13 09:31:00,#28
23,2019-12-11 18:50:00,#28
81,2019-12-11 01:48:00,#28
288,2019-12-11 13:52:00,#28
126,2019-12-14 14:16:00,#28
112,2019-12-11 20:27:00,#28
28,2019-12-14 00:36:00,#28
60,2019-12-12 16:06:00,#28
142,2019-12-13 10:00:00,#28
239,2019-12-13 00:07:00,#28
108,2019-12-10 23:17:00,#28
276,2019-12-13 20:11:00,#29
100,2019-12-12 20:04:00,#29
158,2019-12-14 01:40:00,#29
299,2019-12-12 11:15:00,#29
83,2019-12-13 00:38:00,#29
243,2019-12-13 08:23:00,#29
290,2019-12-13 00:32:00,#29
67,2019-12-11 21:19:00,#29
266,2019-12-12 05:03:00,#29
270,2019-12-11 01:58:00,#29
191,2019-12-11 02:44:00,#29
110,2019-12-13 14:09:00,#29
21,2019-12-14 07:34:00,#29
286,2019-12-12 15:22:00,#29
101,2019-12-12 14:34:00,#29
91,2019-12-14 03:31:00,#29
40,2019-12-10 14:16:00,#29
4,2019-12-14 08:55:00,#29
115,2019-12-11 06:38:00,#29
278,2019-12-12 06:38:00,#29
62,2019-12-12 07:40:00,#29
251,2019-12-12 03:14:00,#29
5,2019-12-13 03:13:00,#29
51,2019-12-13 08:07:00,#29
155,2019-12-10 15:47:00,#29
229,2019-12-13 20:37:00,#29
103,2019-12-13 16:58:00,#29
253,2019-12-11 14:31:00,#29
283,2019-12-13 00:12:00,#29
99,2019-12-14 01:21:00,#29
70,2019-12-11 09:59:00,#29
34,2019-12-11 08:54:00,#29
98,2019-12-12 05:33:00,#29
264,2019-12-11 16:38:00,#29
289,2019-12-10 20:51:00,#29
124,2019-12-10 18:52:00,#29
200,2019-12-12 16:58:00,#29
127,2019-12-13 04:01:00,#29
101,2019-12-13 04:28:00,#29
59,2019-12-12 07:34:00,#29
93,2019-12-10 16:39:00,#29
240,2019-12-13 02:23:00,#29
14,2019-12-12 19:47:00,#29
278,2019-12-12 03:41:00,#29
179,2019-12-14 05:02:00,#29
23,2019-12-13 05:39:00,#29
43,2019-12-14 16:51:00,#29
56,2019-12-11 06:23:00,#29
213,2019-12-12 21:01:00,#29
189,2019-12-12 20:36:00,#29
153,2019-12-11 19:41:00,#29
10,2019-12-10 18:33:00,#29
137,2019-12-10 20:18:00,#29
135,2019-12-11 19:38:00,#29
285,2019-12-12 04:04:00,#29
206,2019-12-14 16:44:00,#29
239,2019-12-12 06:36:00,#29
49,2019-12-13 13:34:00,#29
88,2019-12-11 14:26:00,#29
93,2019-12-13 06:58:00,#29
3,2019-12-11 14:32:00,#29
179,2019-12-11 09:07:00,#29
53,2019-12-14 04:00:00,#29
178,2019-12-11 03:23:00,#29
5,2019-12-14 02:11:00,#29
44,2019-12-11 12:05:00,#29
257,2019-12-12 15:41:00,#29
277,2019-12-14 00:17:00,#29
110,2019-12-13 03:33:00,#29
146,2019-12-12 09:06:00,#29
104,2019-12-11 16:54:00,#29
118,2019-12-13 16:36:00,#29
129,2019-12-10 15:54:00,#29
76,2019-12-10 23:15:00,#29
156,2019-12-14 07:55:00,#29
239,2019-12-12 03:56:00,#29
28,2019-12-13 22:37:00,#29
179,2019-12-13 17:26:00,#29
148,2019-12-11 10:39:00,#29
210,2019-12-11 23:03:00,#29
243,2019-12-12 19:35:00,#29
210,2019-12-10 16:19:00,#29
145,2019-12-13 00:03:00,#29
163,2019-12-12 01:32:00,#29
99,2019-12-13 22:06:00,#29
296,2019-12-11 22:47:00,#29
139,2019-12-10 20:54:00,#29
297,2019-12-13 22:22:00,#29
172,2019-12-11 10:02:00,#29
286,2019-12-13 08:44:00,#29
122,2019-12-13 03:25:00,#29
188,2019-12-14 07:29:00,#29
130,2019-12-11 06:38:00,#29
240,2019-12-12 05:18:00,#29
274,2019-12-13 12:13:00,#29
298,2019-12-14 03:28:00,#29
173,2019-12-12 11:21:00,#29
174,2019-12-11 06:15:00,#29
217,2019-12-11 17:55:00,#30
128,2019-12-13 05:52:00,#30
268,2019-12-12 07:06:00,#30
67,2019-12-13 07:33:00,#30
263,2019-12-13 19:04:00,#30
75,2019-12-13 09:41:00,#30
137,2019-12-14 02:12:00,#30
264,2019-12-11 22:54:00,#30
266,2019-12-11 21:59:00,#30
235,2019-12-11 17:48:00,#30
59,2019-12-12 13:50:00,#30
29,2019-12-14 01:54:00,#30
42,2019-12-12 18:07:00,#30
83,2019-12-12 20:11:00,#30
266,2019-12-11 23:10:00,#30
61,2019-12-13 08:17:00,#30
260,2019-12-11 14:06:00,#30
201,2019-12-11 10:40:00,#30
5,2019-12-11 00:39:00,#30
81,2019-12-14 08:00:00,#30
124,2019-12-12 04:27:00,#30
85,2019-12-12 04:18:00,#30
293,2019-12-12 02:33:00,#30
204,2019-12-13 17:30:00,#30
199,2019-12-11 13:25:00,#30
297,2019-12-10 17:48:00,#30
216,2019-12-14 15:28:00,#30
81,2019-12-10 15:12:00,#30
139,2019-12-13 14:23:00,#30
21,2019-12-13 14:57:00,#30
63,2019-12-13 12:58:00,#30
3,2019-12-14 04:06:00,#30
57,2019-12-13 11:42:00,#30
216,2019-12-11 16:18:00,#30
69,2019-12-14 03:07:00,#30
162,2019-12-14 12:04:00,#30
277,2019-12-13 01:17:00,#30
73,2019-12-12 05:04:00,#30
199,2019-12-11 13:05:00,#30
39,2019-12-11 19:32:00,#30
163,2019-12-11 01:42:00,#30
118,2019-12-12 18:18:00,#30
8,2019-12-11 20:47:00,#30
238,2019-12-11 15:46:00,#30
187,2019-12-11 05:31:00,#30
225,2019-12-12 17:04:00,#30
198,2019-12-14 06:07:00,#30
40,2019-12-11 06:48:00,#30
51,2019-12-13 23:03:00,#30
187,2019-12-11 18:45:00,#30
88,2019-12-14 16:40:00,#30
294,2019-12-14 07:12:00,#30
98,2019-12-11 21:46:00,#30
170,2019-12-12 00:48:00,#30
88,2019-12-14 03:51:00,#30
91,2019-12-14 09:44:00,#30
128,2019-12-11 13:12:00,#30
162,2019-12-10 17:12:00,#30
135,2019-12-11 15:50:00,#30
40,2019-12-13 09:34:00,#30
253,2019-12-11 21:02:00,#30
201,2019-12-13 04:30:00,#30
203,2019-12-13 12:05:00,#30
73,2019-12-12 13:19:00,#30
69,2019-12-10 15:24:00,#30
156,2019-12-13 22:10:00,#30
218,2019-12-12 21:32:00,#30
228,2019-12-13 09:10:00,#30
80,2019-12-10 22:25:00,#30
63,2019-12-11 15:33:00,#30
48,2019-12-10 19:09:00,#30
178,2019-12-11 13:53:00,#30
208,2019-12-11 11:53:00,#30
167,2019-12-13 02:45:00,#30
140,2019-12-10 13:32:00,#30
172,2019-12-13 19:17:00,#30
82,2019-12-12 01:49:00,#30
90,2019-12-12 07:48:00,#30
278,2019-12-13 01:41:00,#30
197,2019-12-14 16:31:00,#30
81,2019-12-14 04:21:00,#30
145,2019-12-12 01:38:00,#30
22,2019-12-12 09:11:00,#30
38,2019-12-10 20:38:00,#30
63,2019-12-13 13:59:00,#30
18,2019-12-11 17:56:00,#30
203,2019-12-11 20:24:00,#30
269,2019-12-11 07:39:00,#30
71,2019-12-14 10:52:00,#30
231,2019-12-10 16:48:00,#30
202,2019-12-12 22:20:00,#30
124,2019-12-11 01:08:00,#30
97,2019-12-14 14:04:00,#30
177,2019-12-11 03:58:00,#30
79,2019-12-10 18:08:00,#30
148,2019-12-14 13:51:00,#30
236,2019-12-12 19:43:00,#30
215,2019-12-14 09:16:00,#30
8,2019-12-13 16:27:00,#30
75,2019-12-13 13:11:00,#30
135,2019-12-14 09:00:00,#30
211,2019-12-13 14:40:00,#30
140,2019-12-11 23:32:00,#30
188,2019-12-14 08:14:00,#30
50,2019-12-14 10:54:00,#30
241,2019-12-12 04:07:00,#30
69,2019-12-11 17:11:00,#30
252,2019-12-11 20:25:00,#30
140,2019-12-10 15:01:00,#30
239,2019-12-14 14:50:00,#30
298,2019-12-12 13:59:00,#30
274,2019-12-11 03:47:00,#30
64,2019-12-14 09:55:00,#30
217,2019-12-11 04:23:00,#30
50,2019-12-11 21:25:00,#30
208,2019-12-10 19:59:00,#30
298,2019-12-13 20:01:00,#30
140,2019-12-12 05:13:00,#30
160,2019-12-10 21:03:00,#30
199,2019-12-12 16:13:00,#30
139,2019-12-13 15:27:00,#30
293,2019-12-14 08:25:00,#30
248,2019-12-13 18:35:00,#30
102,2019-12-14 11:35:00,#30
6,2019-12-13 10:12:00,#30
229,2019-12-11 17:40:00,#30
152,2019-12-12 11:20:00,#30
259,2019-12-13 23:31:00,#30
45,2019-12-11 16:14:00,#30
186,2019-12-12 21:34:00,#30
181,2019-12-13 15:26:00,#30
106,2019-12-12 15:37:00,#30
59,2019-12-13 18:23:00,#30
33,2019-12-13 01:10:00,#30
63,2019-12-11 14:56:00,#30
179,2019-12-12 08:41:00,#30
31,2019-12-11 18:35:00,#30
2,2019-12-13 20:01:00,#30
248,2019-12-12 10:07:00,#30
51,2019-12-11 19:24:00,#30
3,2019-12-10 23:37:00,#30
55,2019-12-13 15:40:00,#30
30,2019-12-10 19:51:00,#30
240,2019-12-14 09:14:00,#30
35,2019-12-13 11:15:00,#30
276,2019-12-13 22:52:00,#30
59,2019-12-12 11:59:00,#30
233,2019-12-12 09:41:00,#30
270,2019-12-13 15:56:00,#30
234,2019-12-11 18:23:00,#30
181,2019-12-10 19:21:00,#30
204,2019-12-13 01:34:00,#30
69,2019-12-14 07:27:00,#30
257,2019-12-11 22:11:00,#30
173,2019-12-14 07:56:00,#30
79,2019-12-11 00:30:00,#30
255,2019-12-12 23:22:00,#30
212,2019-12-10 18:03:00,#30
197,2019-12-11 19:27:00,#30
56,2019-12-13 15:56:00,#30
237,2019-12-12 00:12:00,#30
5,2019-12-13 07:08:00,#30
231,2019-12-13 09:02:00,#30
83,2019-12-10 13:09:00,#30
13,2019-12-12 01:36:00,#30
299,2019-12-13 02:19:00,#30
145,2019-12-14 10:43:00,#30
113,2019-12-11 10:38:00,#30
281,2019-12-13 21:24:00,#30
237,2019-12-11 12:12:00,#30
223,2019-12-12 10:33:00,#30
142,2019-12-12 06:38:00,#30
49,2019-12-13 09:12:00,#30
158,2019-12-14 11:33:00,#30
132,2019-12-13 08:47:00,#30
203,2019-12-13 09:54:00,#30
28,2019-12-11 17:42:00,#30
17,2019-12-14 14:48:00,#30
261,2019-12-13 23:33:00,#30
174,2019-12-12 03:56:00,#30
93,2019-12-11 18:52:00,#30
2,2019-12-13 08:08:00,#30
168,2019-12-10 17:00:00,#30
202,2019-12-13 03:59:00,#30
33,2019-12-11 09:07:00,#30
297,2019-12-14 10:12:00,#30
131,2019-12-11 08:34:00,#30
74,2019-12-13 13:14:00,#30
167,2019-12-10 20:42:00,#30
77,2019-12-12 18:26:00,#30
163,2019-12-12 13:27:00,#30
104,2019-12-14 08:54:00,#30
127,2019-12-11 13:01:00,#30
68,2019-12-14 01:44:00,#30
1,2019-12-10 20:00:00,#30
74,2019-12-11 02:58:00,#30
212,2019-12-12 18:55:00,#30
216,2019-12-14 05:21:00,#30
105,2019-12-11 02:11:00,#30
212,2019-12-12 21:07:00,#30
284,2019-12-12 03:08:00,#30
91,2019-12-12 08:02:00,#30
242,2019-12-14 14:51:00,#30
116,2019-12-14 16:57:00,#30
279,2019-12-11 13:00:00,#30
113,2019-12-12 06:43:00,#30
166,2019-12-12 07:26:00,#30
150,2019-12-11 09:30:00,#30
77,2019-12-12 16:20:00,#30
172,2019-12-14 16:14:00,#30
56,2019-12-11 08:52:00,#30
16,2019-12-14 15:50:00,#30
114,2019-12-12 23:55:00,#30
119,2019-12-13 13:35:00,#30
41,2019-12-10 17:31:00,#30
84,2019-12-11 08:23:00,#30
49,2019-12-10 18:45:00,#30
223,2019-12-14 05:40:00,#30
253,2019-12-12 23:17:00,#30
32,2019-12-12 20:38:00,#30
95,2019-12-10 17:51:00,#30
44,2019-12-10 21:13:00,#30
192,2019-12-12 18:22:00,#30
253,2019-12-13 03:47:00,#30
26,2019-12-13 15:04:00,#30
90,2019-12-12 10:54:00,#30
112,2019-12-12 12:16:00,#30
267,2019-12-11 10:05:00,#30
118,2019-12-13 13:56:00,#30
270,2019-12-10 17:35:00,#30
212,2019-12-12 10:20:00,#30
202,2019-12-13 21:29:00,#30
26,2019-12-13 22:25:00,#30
46,2019-12-11 12:27:00,#30
243,2019-12-12 05:24:00,#30
21,2019-12-13 07:51:00,#30
202,2019-12-11 07:50:00,#30
23,2019-12-14 07:38:00,#30
123,2019-12-11 18:00:00,#30
259,2019-12-14 13:18:00,#30
211,2019-12-12 05:58:00,#30
159,2019-12-14 16:25:00,#30
234,2019-12-11 05:09:00,#30
187,2019-12-12 00:08:00,#30
204,2019-12-10 14:38:00,#30
104,2019-12-11 07:16:00,#30
26,2019-12-12 07:19:00,#30
164,2019-12-13 16:40:00,#30
165,2019-12-10 18:48:00,#30
0,2019-12-11 16:21:00,#30
180,2019-12-11 04:32:00,#30
188,2019-12-11 06:53:00,#30
22,2019-12-13 14:54:00,#30
251,2019-12-13 03:00:00,#31
69,2019-12-14 12:40:00,#31
169,2019-12-11 19:46:00,#31
256,2019-12-14 12:28:00,#31
104,2019-12-11 11:38:00,#31
146,2019-12-11 17:44:00,#31
272,2019-12-12 23:22:00,#31
